PRACTICE_CODE,GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PRACTICE_LIST_SIZE
D83008,EP,124.0,18OV,13906
D83008,HF,125.0,TOTAL,17570
D83008,HYP,2130.0,TOTAL,17570
D83008,LD,111.0,TOTAL,17570
D83008,MH,217.0,TOTAL,17570
D83008,NDH,340.0,18OV,13906
D83008,OB,1237.0,18OV,13906
D83008,OST,52.0,50OV,5589
D83008,PAD,101.0,TOTAL,17570
D83008,PC,61.0,TOTAL,17570
D83008,RA,76.0,16OV,14277
D83008,STIA,264.0,TOTAL,17570
D83009,AF,609.0,TOTAL,19660
D83009,AST,1368.0,06OV,18823
D83009,CAN,1037.0,TOTAL,19660
D83009,CHD,885.0,TOTAL,19660
D83009,CKD,921.0,18OV,16411
D83009,COPD,403.0,TOTAL,19660
D83009,DEM,215.0,TOTAL,19660
D83009,DEP,2615.0,18OV,16411
D83009,DM,1403.0,17OV,16599
D83009,EP,141.0,18OV,16411
D83009,HF,398.0,TOTAL,19660
D83009,HYP,3306.0,TOTAL,19660
D83009,LD,249.0,TOTAL,19660
D83009,MH,223.0,TOTAL,19660
D83009,NDH,1686.0,18OV,16411
D83009,OB,1647.0,18OV,16411
D83009,OST,162.0,50OV,10089
D83009,PAD,185.0,TOTAL,19660
D83009,PC,105.0,TOTAL,19660
D83009,RA,183.0,16OV,16824
D83009,STIA,530.0,TOTAL,19660
D83010,AF,218.0,TOTAL,6408
D83010,AST,529.0,06OV,6152
D83010,CAN,333.0,TOTAL,6408
D83010,CHD,333.0,TOTAL,6408
D83010,CKD,300.0,18OV,5524
D83010,COPD,233.0,TOTAL,6408
D83010,DEM,79.0,TOTAL,6408
D83010,DEP,801.0,18OV,5524
D83010,DM,587.0,17OV,5583
D83010,EP,54.0,18OV,5524
D83010,HF,64.0,TOTAL,6408
D83010,HYP,1408.0,TOTAL,6408
D83010,LD,21.0,TOTAL,6408
D83010,MH,77.0,TOTAL,6408
D83010,NDH,627.0,18OV,5524
D83010,OB,732.0,18OV,5524
D83010,OST,3.0,50OV,3770
D83010,PAD,73.0,TOTAL,6408
D83010,PC,67.0,TOTAL,6408
D83010,RA,64.0,16OV,5621
D83010,STIA,215.0,TOTAL,6408
D83011,AF,399.0,TOTAL,12337
D83011,AST,1008.0,06OV,11768
D83011,CAN,559.0,TOTAL,12337
D83011,CHD,588.0,TOTAL,12337
D83011,CKD,447.0,18OV,10345
D83011,COPD,328.0,TOTAL,12337
D83011,DEM,147.0,TOTAL,12337
D83011,DEP,1261.0,18OV,10345
D83011,DM,855.0,17OV,10447
D83011,EP,85.0,18OV,10345
D83011,HF,126.0,TOTAL,12337
D83011,HYP,2351.0,TOTAL,12337
D83011,LD,76.0,TOTAL,12337
D83011,MH,103.0,TOTAL,12337
D83011,NDH,1061.0,18OV,10345
D83011,OB,1191.0,18OV,10345
D83011,OST,51.0,50OV,6289
D83011,PAD,93.0,TOTAL,12337
D83011,PC,75.0,TOTAL,12337
D83011,RA,111.0,16OV,10561
D83011,STIA,287.0,TOTAL,12337
D83012,AF,344.0,TOTAL,17979
D83012,AST,1277.0,06OV,16919
D83012,CAN,602.0,TOTAL,17979
D83012,CHD,537.0,TOTAL,17979
D83012,CKD,683.0,18OV,14174
D83012,COPD,391.0,TOTAL,17979
D83012,DEM,140.0,TOTAL,17979
D83012,DEP,2089.0,18OV,14174
D83012,DM,1251.0,17OV,14414
D83012,EP,120.0,18OV,14174
D83012,HF,169.0,TOTAL,17979
D83012,HYP,2904.0,TOTAL,17979
D83012,LD,90.0,TOTAL,17979
D83012,MH,104.0,TOTAL,17979
D83012,NDH,1692.0,18OV,14174
D83012,OB,1745.0,18OV,14174
D83012,OST,14.0,50OV,7014
D83012,PAD,87.0,TOTAL,17979
D83012,PC,68.0,TOTAL,17979
D83012,RA,156.0,16OV,14631
D83012,STIA,261.0,TOTAL,17979
D83013,AF,439.0,TOTAL,12437
D83013,AST,959.0,06OV,11829
D83013,CAN,607.0,TOTAL,12437
D83013,CHD,493.0,TOTAL,12437
D83013,CKD,609.0,18OV,10462
D83013,COPD,322.0,TOTAL,12437
D83013,DEM,162.0,TOTAL,12437
D83013,DEP,935.0,18OV,10462
D83013,DM,909.0,17OV,10570
D83013,EP,84.0,18OV,10462
D83013,HF,214.0,TOTAL,12437
D83013,HYP,2286.0,TOTAL,12437
D83013,LD,74.0,TOTAL,12437
D83013,MH,111.0,TOTAL,12437
D83013,NDH,1260.0,18OV,10462
D83013,OB,1080.0,18OV,10462
D83013,OST,62.0,50OV,5941
D83013,PAD,99.0,TOTAL,12437
D83013,PC,42.0,TOTAL,12437
D83013,RA,87.0,16OV,10682
D83013,STIA,295.0,TOTAL,12437
D83014,AF,363.0,TOTAL,9112
D83014,AST,652.0,06OV,8808
D83014,CAN,528.0,TOTAL,9112
D83014,CHD,406.0,TOTAL,9112
D83014,CKD,457.0,18OV,7845
D83014,COPD,207.0,TOTAL,9112
D83014,DEM,112.0,TOTAL,9112
D83014,DEP,1003.0,18OV,7845
D83014,DM,671.0,17OV,7919
D83014,EP,55.0,18OV,7845
D83014,HF,116.0,TOTAL,9112
D83014,HYP,1953.0,TOTAL,9112
D83014,LD,36.0,TOTAL,9112
D83014,MH,71.0,TOTAL,9112
D83014,NDH,267.0,18OV,7845
D83014,OB,603.0,18OV,7845
D83014,OST,31.0,50OV,5354
D83014,PAD,59.0,TOTAL,9112
D83014,PC,37.0,TOTAL,9112
D83014,RA,88.0,16OV,8019
D83014,STIA,249.0,TOTAL,9112
D83015,AF,360.0,TOTAL,8527
D83015,AST,644.0,06OV,8203
D83015,CAN,400.0,TOTAL,8527
D83015,CHD,439.0,TOTAL,8527
D83015,CKD,698.0,18OV,7386
D83015,COPD,276.0,TOTAL,8527
D83015,DEM,133.0,TOTAL,8527
D83015,DEP,861.0,18OV,7386
D83015,DM,674.0,17OV,7464
D83015,EP,70.0,18OV,7386
D83015,HF,156.0,TOTAL,8527
D83015,HYP,1981.0,TOTAL,8527
D83015,LD,54.0,TOTAL,8527
D83015,MH,94.0,TOTAL,8527
D83015,NDH,519.0,18OV,7386
D83015,OB,996.0,18OV,7386
D83015,OST,21.0,50OV,4820
D83015,PAD,70.0,TOTAL,8527
D83015,PC,38.0,TOTAL,8527
D83015,RA,64.0,16OV,7541
D83015,STIA,236.0,TOTAL,8527
D83016,AF,317.0,TOTAL,10846
D83016,AST,686.0,06OV,10335
D83016,CAN,509.0,TOTAL,10846
D83016,CHD,457.0,TOTAL,10846
D83016,CKD,315.0,18OV,8896
D83016,COPD,299.0,TOTAL,10846
D83016,DEM,90.0,TOTAL,10846
D83016,DEP,1307.0,18OV,8896
D83016,DM,801.0,17OV,9017
D83016,EP,88.0,18OV,8896
D83016,HF,80.0,TOTAL,10846
D83016,HYP,1914.0,TOTAL,10846
D83016,LD,100.0,TOTAL,10846
D83016,MH,136.0,TOTAL,10846
D83016,NDH,772.0,18OV,8896
D83016,OB,1304.0,18OV,8896
D83016,OST,7.0,50OV,5062
D83016,PAD,88.0,TOTAL,10846
D83016,PC,98.0,TOTAL,10846
D83016,RA,82.0,16OV,9131
D83016,STIA,264.0,TOTAL,10846
D83017,AF,411.0,TOTAL,14178
D83017,AST,1027.0,06OV,13402
D83017,CAN,616.0,TOTAL,14178
D83017,CHD,503.0,TOTAL,14178
D83017,CKD,827.0,18OV,11734
D83017,COPD,274.0,TOTAL,14178
D83017,DEM,139.0,TOTAL,14178
D83017,DEP,1382.0,18OV,11734
D83017,DM,803.0,17OV,11886
D83017,EP,97.0,18OV,11734
D83017,HF,211.0,TOTAL,14178
D83017,HYP,2439.0,TOTAL,14178
D83017,LD,63.0,TOTAL,14178
D83017,MH,91.0,TOTAL,14178
D83017,NDH,326.0,18OV,11734
D83017,OB,1066.0,18OV,11734
D83017,OST,162.0,50OV,6621
D83017,PAD,71.0,TOTAL,14178
D83017,PC,63.0,TOTAL,14178
D83017,RA,91.0,16OV,12008
D83017,STIA,309.0,TOTAL,14178
D83018,AF,348.0,TOTAL,12568
D83018,AST,809.0,06OV,11746
D83018,CAN,510.0,TOTAL,12568
D83018,CHD,442.0,TOTAL,12568
D83018,CKD,332.0,18OV,10080
D83018,COPD,334.0,TOTAL,12568
D83018,DEM,114.0,TOTAL,12568
D83018,DEP,1543.0,18OV,10080
D83018,DM,889.0,17OV,10221
D83018,EP,105.0,18OV,10080
D83018,HF,133.0,TOTAL,12568
D83018,HYP,1994.0,TOTAL,12568
D83018,LD,88.0,TOTAL,12568
D83018,MH,111.0,TOTAL,12568
D83018,NDH,281.0,18OV,10080
D83018,OB,755.0,18OV,10080
D83018,OST,26.0,50OV,5316
D83018,PAD,80.0,TOTAL,12568
D83018,PC,68.0,TOTAL,12568
D83018,RA,115.0,16OV,10348
D83018,STIA,247.0,TOTAL,12568
D83019,AF,244.0,TOTAL,7682
D83019,AST,566.0,06OV,7346
D83019,CAN,350.0,TOTAL,7682
D83019,CHD,269.0,TOTAL,7682
D83019,CKD,127.0,18OV,6428
D83019,COPD,163.0,TOTAL,7682
D83019,DEM,48.0,TOTAL,7682
D83019,DEP,602.0,18OV,6428
D83019,DM,457.0,17OV,6514
D83019,EP,36.0,18OV,6428
D83019,HF,83.0,TOTAL,7682
D83019,HYP,1290.0,TOTAL,7682
D83019,LD,20.0,TOTAL,7682
D83019,MH,56.0,TOTAL,7682
D83019,NDH,168.0,18OV,6428
D83019,OB,463.0,18OV,6428
D83019,OST,10.0,50OV,4008
D83019,PAD,48.0,TOTAL,7682
D83019,PC,14.0,TOTAL,7682
D83019,RA,60.0,16OV,6589
D83019,STIA,182.0,TOTAL,7682
D83020,AF,277.0,TOTAL,8028
D83020,AST,473.0,06OV,7698
D83020,CAN,388.0,TOTAL,8028
D83020,CHD,350.0,TOTAL,8028
D83020,CKD,217.0,18OV,6431
D83020,COPD,121.0,TOTAL,8028
D83020,DEM,109.0,TOTAL,8028
D83020,DEP,670.0,18OV,6431
D83020,DM,457.0,17OV,6581
D83020,EP,34.0,18OV,6431
D83020,HF,236.0,TOTAL,8028
D83020,HYP,1393.0,TOTAL,8028
D83020,LD,22.0,TOTAL,8028
D83020,MH,53.0,TOTAL,8028
D83020,NDH,120.0,18OV,6431
D83020,OB,576.0,18OV,6431
D83020,OST,98.0,50OV,4034
D83020,PAD,47.0,TOTAL,8028
D83020,PC,67.0,TOTAL,8028
D83020,RA,63.0,16OV,6732
D83020,STIA,185.0,TOTAL,8028
D83021,AF,351.0,TOTAL,16877
D83021,AST,977.0,06OV,15759
D83021,CAN,519.0,TOTAL,16877
D83021,CHD,516.0,TOTAL,16877
D83021,CKD,319.0,18OV,13187
D83021,COPD,456.0,TOTAL,16877
D83021,DEM,115.0,TOTAL,16877
D83021,DEP,1486.0,18OV,13187
D83021,DM,1202.0,17OV,13385
D83021,EP,95.0,18OV,13187
D83021,HF,132.0,TOTAL,16877
D83021,HYP,2337.0,TOTAL,16877
D83021,LD,71.0,TOTAL,16877
D83021,MH,113.0,TOTAL,16877
D83021,NDH,714.0,18OV,13187
D83021,OB,1788.0,18OV,13187
D83021,OST,22.0,50OV,6095
D83021,PAD,110.0,TOTAL,16877
D83021,PC,67.0,TOTAL,16877
D83021,RA,100.0,16OV,13592
D83021,STIA,265.0,TOTAL,16877
D83022,AF,231.0,TOTAL,5372
D83022,AST,415.0,06OV,5164
D83022,CAN,356.0,TOTAL,5372
D83022,CHD,251.0,TOTAL,5372
D83022,CKD,251.0,18OV,4627
D83022,COPD,126.0,TOTAL,5372
D83022,DEM,75.0,TOTAL,5372
D83022,DEP,475.0,18OV,4627
D83022,DM,303.0,17OV,4671
D83022,EP,34.0,18OV,4627
D83022,HF,94.0,TOTAL,5372
D83022,HYP,1038.0,TOTAL,5372
D83022,LD,23.0,TOTAL,5372
D83022,MH,64.0,TOTAL,5372
D83022,NDH,230.0,18OV,4627
D83022,OB,443.0,18OV,4627
D83022,OST,10.0,50OV,3150
D83022,PAD,30.0,TOTAL,5372
D83022,PC,58.0,TOTAL,5372
D83022,RA,48.0,16OV,4724
D83022,STIA,168.0,TOTAL,5372
D83023,AF,343.0,TOTAL,12496
D83023,AST,950.0,06OV,11718
D83023,CAN,391.0,TOTAL,12496
D83023,CHD,429.0,TOTAL,12496
D83023,CKD,308.0,18OV,10018
D83023,COPD,407.0,TOTAL,12496
D83023,DEM,102.0,TOTAL,12496
D83023,DEP,1235.0,18OV,10018
D83023,DM,873.0,17OV,10147
D83023,EP,127.0,18OV,10018
D83023,HF,100.0,TOTAL,12496
D83023,HYP,1956.0,TOTAL,12496
D83023,LD,129.0,TOTAL,12496
D83023,MH,130.0,TOTAL,12496
D83023,NDH,649.0,18OV,10018
D83023,OB,942.0,18OV,10018
D83023,OST,5.0,50OV,5203
D83023,PAD,80.0,TOTAL,12496
D83023,PC,40.0,TOTAL,12496
D83023,RA,84.0,16OV,10269
D83023,STIA,237.0,TOTAL,12496
D83024,AF,266.0,TOTAL,12394
D83024,AST,755.0,06OV,11784
D83024,CAN,386.0,TOTAL,12394
D83024,CHD,378.0,TOTAL,12394
D83024,CKD,184.0,18OV,10145
D83024,COPD,150.0,TOTAL,12394
D83024,DEM,89.0,TOTAL,12394
D83024,DEP,803.0,18OV,10145
D83024,DM,660.0,17OV,10316
D83024,EP,90.0,18OV,10145
D83024,HF,111.0,TOTAL,12394
D83024,HYP,1762.0,TOTAL,12394
D83024,LD,62.0,TOTAL,12394
D83024,MH,104.0,TOTAL,12394
D83024,NDH,402.0,18OV,10145
D83024,OB,912.0,18OV,10145
D83024,OST,10.0,50OV,5293
D83024,PAD,60.0,TOTAL,12394
D83024,PC,33.0,TOTAL,12394
D83024,RA,79.0,16OV,10462
D83024,STIA,210.0,TOTAL,12394
D83026,AF,357.0,TOTAL,9885
D83026,AST,678.0,06OV,9454
D83026,CAN,445.0,TOTAL,9885
D83026,CHD,388.0,TOTAL,9885
D83026,CKD,743.0,18OV,8047
D83026,COPD,149.0,TOTAL,9885
D83026,DEM,129.0,TOTAL,9885
D83026,DEP,612.0,18OV,8047
D83026,DM,515.0,17OV,8203
D83026,EP,41.0,18OV,8047
D83026,HF,136.0,TOTAL,9885
D83026,HYP,1652.0,TOTAL,9885
D83026,LD,36.0,TOTAL,9885
D83026,MH,75.0,TOTAL,9885
D83026,NDH,278.0,18OV,8047
D83026,OB,661.0,18OV,8047
D83026,OST,33.0,50OV,5097
D83026,PAD,53.0,TOTAL,9885
D83026,PC,132.0,TOTAL,9885
D83026,RA,56.0,16OV,8358
D83026,STIA,246.0,TOTAL,9885
D83027,AF,256.0,TOTAL,11816
D83027,AST,702.0,06OV,11051
D83027,CAN,378.0,TOTAL,11816
D83027,CHD,293.0,TOTAL,11816
D83027,CKD,202.0,18OV,9639
D83027,COPD,167.0,TOTAL,11816
D83027,DEM,64.0,TOTAL,11816
D83027,DEP,1032.0,18OV,9639
D83027,DM,550.0,17OV,9751
D83027,EP,55.0,18OV,9639
D83027,HF,101.0,TOTAL,11816
D83027,HYP,1457.0,TOTAL,11816
D83027,LD,25.0,TOTAL,11816
D83027,MH,83.0,TOTAL,11816
D83027,NDH,227.0,18OV,9639
D83027,OB,745.0,18OV,9639
D83027,OST,51.0,50OV,4502
D83027,PAD,75.0,TOTAL,11816
D83027,PC,26.0,TOTAL,11816
D83027,RA,61.0,16OV,9848
D83027,STIA,181.0,TOTAL,11816
D83028,AF,365.0,TOTAL,9221
D83028,AST,688.0,06OV,8715
D83028,CAN,388.0,TOTAL,9221
D83028,CHD,385.0,TOTAL,9221
D83028,CKD,528.0,18OV,7679
D83028,COPD,187.0,TOTAL,9221
D83028,DEM,101.0,TOTAL,9221
D83028,DEP,754.0,18OV,7679
D83028,DM,573.0,17OV,7753
D83028,EP,56.0,18OV,7679
D83028,HF,150.0,TOTAL,9221
D83028,HYP,1653.0,TOTAL,9221
D83028,LD,41.0,TOTAL,9221
D83028,MH,91.0,TOTAL,9221
D83028,NDH,166.0,18OV,7679
D83028,OB,964.0,18OV,7679
D83028,OST,27.0,50OV,4775
D83028,PAD,78.0,TOTAL,9221
D83028,PC,101.0,TOTAL,9221
D83028,RA,79.0,16OV,7861
D83028,STIA,238.0,TOTAL,9221
D83029,AF,314.0,TOTAL,13943
D83029,AST,965.0,06OV,13273
D83029,CAN,552.0,TOTAL,13943
D83029,CHD,390.0,TOTAL,13943
D83029,CKD,389.0,18OV,11700
D83029,COPD,312.0,TOTAL,13943
D83029,DEM,110.0,TOTAL,13943
D83029,DEP,1312.0,18OV,11700
D83029,DM,816.0,17OV,11817
D83029,EP,85.0,18OV,11700
D83029,HF,129.0,TOTAL,13943
D83029,HYP,1991.0,TOTAL,13943
D83029,LD,50.0,TOTAL,13943
D83029,MH,116.0,TOTAL,13943
D83029,NDH,678.0,18OV,11700
D83029,OB,455.0,18OV,11700
D83029,OST,44.0,50OV,5666
D83029,PAD,70.0,TOTAL,13943
D83029,PC,73.0,TOTAL,13943
D83029,RA,117.0,16OV,11952
D83029,STIA,261.0,TOTAL,13943
D83030,AF,131.0,TOTAL,6712
D83030,AST,455.0,06OV,6284
D83030,CAN,236.0,TOTAL,6712
D83030,CHD,217.0,TOTAL,6712
D83030,CKD,230.0,18OV,5386
D83030,COPD,198.0,TOTAL,6712
D83030,DEM,32.0,TOTAL,6712
D83030,DEP,832.0,18OV,5386
D83030,DM,486.0,17OV,5454
D83030,EP,79.0,18OV,5386
D83030,HF,44.0,TOTAL,6712
D83030,HYP,1098.0,TOTAL,6712
D83030,LD,83.0,TOTAL,6712
D83030,MH,148.0,TOTAL,6712
D83030,NDH,604.0,18OV,5386
D83030,OB,942.0,18OV,5386
D83030,OST,5.0,50OV,2552
D83030,PAD,63.0,TOTAL,6712
D83030,PC,35.0,TOTAL,6712
D83030,RA,39.0,16OV,5533
D83030,STIA,119.0,TOTAL,6712
D83033,AF,342.0,TOTAL,9506
D83033,AST,761.0,06OV,9142
D83033,CAN,382.0,TOTAL,9506
D83033,CHD,376.0,TOTAL,9506
D83033,CKD,260.0,18OV,7994
D83033,COPD,200.0,TOTAL,9506
D83033,DEM,56.0,TOTAL,9506
D83033,DEP,922.0,18OV,7994
D83033,DM,555.0,17OV,8090
D83033,EP,37.0,18OV,7994
D83033,HF,117.0,TOTAL,9506
D83033,HYP,1747.0,TOTAL,9506
D83033,LD,41.0,TOTAL,9506
D83033,MH,65.0,TOTAL,9506
D83033,NDH,263.0,18OV,7994
D83033,OB,715.0,18OV,7994
D83033,OST,32.0,50OV,5122
D83033,PAD,55.0,TOTAL,9506
D83033,PC,32.0,TOTAL,9506
D83033,RA,75.0,16OV,8193
D83033,STIA,219.0,TOTAL,9506
D83034,AF,397.0,TOTAL,11385
D83034,AST,922.0,06OV,10852
D83034,CAN,534.0,TOTAL,11385
D83034,CHD,442.0,TOTAL,11385
D83034,CKD,656.0,18OV,9539
D83034,COPD,349.0,TOTAL,11385
D83034,DEM,184.0,TOTAL,11385
D83034,DEP,1152.0,18OV,9539
D83034,DM,805.0,17OV,9620
D83034,EP,86.0,18OV,9539
D83034,HF,184.0,TOTAL,11385
D83034,HYP,2127.0,TOTAL,11385
D83034,LD,78.0,TOTAL,11385
D83034,MH,122.0,TOTAL,11385
D83034,NDH,1364.0,18OV,9539
D83034,OB,1104.0,18OV,9539
D83034,OST,95.0,50OV,5904
D83034,PAD,81.0,TOTAL,11385
D83034,PC,99.0,TOTAL,11385
D83034,RA,94.0,16OV,9732
D83034,STIA,327.0,TOTAL,11385
D83035,AF,365.0,TOTAL,10475
D83035,AST,726.0,06OV,10006
D83035,CAN,563.0,TOTAL,10475
D83035,CHD,485.0,TOTAL,10475
D83035,CKD,588.0,18OV,8890
D83035,COPD,222.0,TOTAL,10475
D83035,DEM,130.0,TOTAL,10475
D83035,DEP,1421.0,18OV,8890
D83035,DM,635.0,17OV,8977
D83035,EP,68.0,18OV,8890
D83035,HF,151.0,TOTAL,10475
D83035,HYP,1891.0,TOTAL,10475
D83035,LD,45.0,TOTAL,10475
D83035,MH,116.0,TOTAL,10475
D83035,NDH,762.0,18OV,8890
D83035,OB,687.0,18OV,8890
D83035,OST,124.0,50OV,5952
D83035,PAD,78.0,TOTAL,10475
D83035,PC,80.0,TOTAL,10475
D83035,RA,102.0,16OV,9042
D83035,STIA,288.0,TOTAL,10475
D83037,AF,534.0,TOTAL,15835
D83037,AST,1323.0,06OV,15021
D83037,CAN,778.0,TOTAL,15835
D83037,CHD,663.0,TOTAL,15835
D83037,CKD,1239.0,18OV,12803
D83037,COPD,235.0,TOTAL,15835
D83037,DEM,200.0,TOTAL,15835
D83037,DEP,1428.0,18OV,12803
D83037,DM,886.0,17OV,12990
D83037,EP,129.0,18OV,12803
D83037,HF,318.0,TOTAL,15835
D83037,HYP,2809.0,TOTAL,15835
D83037,LD,90.0,TOTAL,15835
D83037,MH,116.0,TOTAL,15835
D83037,NDH,417.0,18OV,12803
D83037,OB,1271.0,18OV,12803
D83037,OST,189.0,50OV,7668
D83037,PAD,104.0,TOTAL,15835
D83037,PC,97.0,TOTAL,15835
D83037,RA,115.0,16OV,13166
D83037,STIA,409.0,TOTAL,15835
D83038,AF,415.0,TOTAL,14679
D83038,AST,1100.0,06OV,13850
D83038,CAN,639.0,TOTAL,14679
D83038,CHD,495.0,TOTAL,14679
D83038,CKD,879.0,18OV,11741
D83038,COPD,248.0,TOTAL,14679
D83038,DEM,155.0,TOTAL,14679
D83038,DEP,1685.0,18OV,11741
D83038,DM,782.0,17OV,11911
D83038,EP,96.0,18OV,11741
D83038,HF,227.0,TOTAL,14679
D83038,HYP,2274.0,TOTAL,14679
D83038,LD,86.0,TOTAL,14679
D83038,MH,126.0,TOTAL,14679
D83038,NDH,1355.0,18OV,11741
D83038,OB,1235.0,18OV,11741
D83038,OST,104.0,50OV,6219
D83038,PAD,112.0,TOTAL,14679
D83038,PC,61.0,TOTAL,14679
D83038,RA,86.0,16OV,12096
D83038,STIA,309.0,TOTAL,14679
D83040,AF,278.0,TOTAL,10753
D83040,AST,758.0,06OV,10231
D83040,CAN,417.0,TOTAL,10753
D83040,CHD,378.0,TOTAL,10753
D83040,CKD,398.0,18OV,8555
D83040,COPD,216.0,TOTAL,10753
D83040,DEM,90.0,TOTAL,10753
D83040,DEP,880.0,18OV,8555
D83040,DM,616.0,17OV,8749
D83040,EP,82.0,18OV,8555
D83040,HF,93.0,TOTAL,10753
D83040,HYP,1642.0,TOTAL,10753
D83040,LD,75.0,TOTAL,10753
D83040,MH,92.0,TOTAL,10753
D83040,NDH,381.0,18OV,8555
D83040,OB,793.0,18OV,8555
D83040,OST,36.0,50OV,4802
D83040,PAD,71.0,TOTAL,10753
D83040,PC,27.0,TOTAL,10753
D83040,RA,80.0,16OV,8951
D83040,STIA,206.0,TOTAL,10753
D83041,AF,271.0,TOTAL,9258
D83041,AST,770.0,06OV,8868
D83041,CAN,452.0,TOTAL,9258
D83041,CHD,333.0,TOTAL,9258
D83041,CKD,480.0,18OV,7561
D83041,COPD,125.0,TOTAL,9258
D83041,DEM,61.0,TOTAL,9258
D83041,DEP,886.0,18OV,7561
D83041,DM,490.0,17OV,7675
D83041,EP,51.0,18OV,7561
D83041,HF,138.0,TOTAL,9258
D83041,HYP,1517.0,TOTAL,9258
D83041,LD,36.0,TOTAL,9258
D83041,MH,63.0,TOTAL,9258
D83041,NDH,337.0,18OV,7561
D83041,OB,945.0,18OV,7561
D83041,OST,34.0,50OV,4744
D83041,PAD,51.0,TOTAL,9258
D83041,PC,116.0,TOTAL,9258
D83041,RA,48.0,16OV,7791
D83041,STIA,208.0,TOTAL,9258
D83043,AF,182.0,TOTAL,6181
D83043,AST,483.0,06OV,5936
D83043,CAN,293.0,TOTAL,6181
D83043,CHD,238.0,TOTAL,6181
D83043,CKD,197.0,18OV,5159
D83043,COPD,120.0,TOTAL,6181
D83043,DEM,58.0,TOTAL,6181
D83043,DEP,461.0,18OV,5159
D83043,DM,346.0,17OV,5247
D83043,EP,38.0,18OV,5159
D83043,HF,51.0,TOTAL,6181
D83043,HYP,967.0,TOTAL,6181
D83043,LD,28.0,TOTAL,6181
D83043,MH,36.0,TOTAL,6181
D83043,NDH,53.0,18OV,5159
D83043,OB,323.0,18OV,5159
D83043,OST,5.0,50OV,3287
D83043,PAD,41.0,TOTAL,6181
D83043,PC,21.0,TOTAL,6181
D83043,RA,49.0,16OV,5315
D83043,STIA,137.0,TOTAL,6181
D83044,AF,537.0,TOTAL,21081
D83044,AST,1760.0,06OV,19642
D83044,CAN,727.0,TOTAL,21081
D83044,CHD,721.0,TOTAL,21081
D83044,CKD,917.0,18OV,16723
D83044,COPD,412.0,TOTAL,21081
D83044,DEM,200.0,TOTAL,21081
D83044,DEP,2424.0,18OV,16723
D83044,DM,1157.0,17OV,16937
D83044,EP,169.0,18OV,16723
D83044,HF,307.0,TOTAL,21081
D83044,HYP,3590.0,TOTAL,21081
D83044,LD,142.0,TOTAL,21081
D83044,MH,174.0,TOTAL,21081
D83044,NDH,988.0,18OV,16723
D83044,OB,2051.0,18OV,16723
D83044,OST,86.0,50OV,8144
D83044,PAD,126.0,TOTAL,21081
D83044,PC,114.0,TOTAL,21081
D83044,RA,149.0,16OV,17171
D83044,STIA,424.0,TOTAL,21081
D83045,AF,156.0,TOTAL,5287
D83045,AST,334.0,06OV,5007
D83045,CAN,212.0,TOTAL,5287
D83045,CHD,186.0,TOTAL,5287
D83045,CKD,135.0,18OV,4373
D83045,COPD,129.0,TOTAL,5287
D83045,DEM,34.0,TOTAL,5287
D83045,DEP,371.0,18OV,4373
D83045,DM,399.0,17OV,4436
D83045,EP,26.0,18OV,4373
D83045,HF,58.0,TOTAL,5287
D83045,HYP,846.0,TOTAL,5287
D83045,LD,19.0,TOTAL,5287
D83045,MH,26.0,TOTAL,5287
D83045,NDH,165.0,18OV,4373
D83045,OB,375.0,18OV,4373
D83045,OST,5.0,50OV,2477
D83045,PAD,23.0,TOTAL,5287
D83045,PC,11.0,TOTAL,5287
D83045,RA,40.0,16OV,4489
D83045,STIA,114.0,TOTAL,5287
D83046,AF,635.0,TOTAL,28262
D83046,AST,1799.0,06OV,26640
D83046,CAN,965.0,TOTAL,28262
D83046,CHD,890.0,TOTAL,28262
D83046,CKD,1295.0,18OV,22627
D83046,COPD,374.0,TOTAL,28262
D83046,DEM,241.0,TOTAL,28262
D83046,DEP,3261.0,18OV,22627
D83046,DM,1401.0,17OV,22965
D83046,EP,199.0,18OV,22627
D83046,HF,253.0,TOTAL,28262
D83046,HYP,3860.0,TOTAL,28262
D83046,LD,122.0,TOTAL,28262
D83046,MH,253.0,TOTAL,28262
D83046,NDH,1005.0,18OV,22627
D83046,OB,2745.0,18OV,22627
D83046,OST,20.0,50OV,10758
D83046,PAD,161.0,TOTAL,28262
D83046,PC,72.0,TOTAL,28262
D83046,RA,156.0,16OV,23331
D83046,STIA,509.0,TOTAL,28262
D83047,AF,424.0,TOTAL,15379
D83047,AST,1190.0,06OV,14523
D83047,CAN,672.0,TOTAL,15379
D83047,CHD,596.0,TOTAL,15379
D83047,CKD,810.0,18OV,12493
D83047,COPD,372.0,TOTAL,15379
D83047,DEM,157.0,TOTAL,15379
D83047,DEP,2107.0,18OV,12493
D83047,DM,1120.0,17OV,12650
D83047,EP,109.0,18OV,12493
D83047,HF,129.0,TOTAL,15379
D83047,HYP,2720.0,TOTAL,15379
D83047,LD,115.0,TOTAL,15379
D83047,MH,144.0,TOTAL,15379
D83047,NDH,757.0,18OV,12493
D83047,OB,1296.0,18OV,12493
D83047,OST,29.0,50OV,6952
D83047,PAD,119.0,TOTAL,15379
D83047,PC,106.0,TOTAL,15379
D83047,RA,129.0,16OV,12838
D83047,STIA,329.0,TOTAL,15379
D83048,AF,561.0,TOTAL,16428
